order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned
O025833,2025-07-04,C04217,P0311,1,2652.11,0.05,No
O025834,2025-06-12,C01895,P0370,1,18082.34,0.05,No
O025835,2025-12-12,C07453,P0430,4,16347.68,0.0,No
O025836,2025-05-19,C00048,P0168,4,3607.78,0.15,No
O025837,2025-05-29,C09760,P0168,1,3607.78,0.25,No
O025838,2025-06-17,C06184,P0459,3,2568.98,0.0,No
O025839,2025-02-26,C09242,P0262,2,7684.71,0.1,Yes
O025840,2025-04-15,C04759,P0449,2,18234.1,0.05,Yes
O025841,2025-11-22,C07545,P0342,1,1495.62,0.1,No
O025842,2025-04-26,C03247,P0039,3,10176.99,0.2,No
O025843,2025-10-12,C01262,P0310,2,18951.16,0.2,No
O025844,2025-09-04,C09056,P0014,1,13012.44,0.15,No
O025845,2025-03-21,C02922,P0411,5,15202.78,0.15,No
O025846,2025-07-01,C06160,P0243,2,18295.52,0.1,No
O025847,2025-11-08,C04917,P0295,4,11181.05,0.05,No
O025848,2025-03-26,C00148,P0347,3,14123.0,0.2,No
O025849,2025-08-09,C04588,P0342,1,1495.62,0.15,No
O025850,2025-02-12,C05867,P0390,1,18079.48,0.1,No
O025851,2025-11-08,C04930,P0109,1,8309.1,0.0,No
O025852,2025-09-12,C00666,P0005,3,13624.55,0.0,No
O025853,2025-12-09,C07296,P0122,1,21161.99,0.05,No
O025854,2025-01-01,C09773,P0432,2,12911.73,0.0,No
O025855,2025-01-15,C05845,P0271,1,14213.96,0.2,Yes
O025856,2025-01-25,C06650,P0320,1,5620.69,0.25,No
O025857,2025-04-20,C06040,P0273,1,5112.62,0.2,Yes
O025858,2025-06-24,C07753,P0131,2,11768.77,0.15,No
O025859,2025-11-28,C05028,P0092,1,7934.45,0.1,Yes
O025860,2025-02-03,C09296,P0453,1,20727.68,0.0,No
O025861,2025-06-24,C05955,P0285,2,11223.2,0.15,No
O025862,2025-12-10,C08333,P0053,1,9968.3,0.0,No
O025863,2025-01-19,C06528,P0329,2,753.43,0.2,No
O025864,2025-12-13,C02680,P0413,1,5144.6,0.0,No
O025865,2025-01-06,C00520,P0305,1,14699.06,0.25,No
O025866,2025-03-11,C00526,P0251,2,6811.91,0.05,No
O025867,2025-05-17,C07926,P0335,1,552.02,0.0,No
O025868,2025-05-13,C06468,P0406,1,12908.5,0.05,No
O025869,2025-06-09,C05719,P0302,1,16386.98,0.1,No
O025870,2025-12-08,C09538,P0268,2,2966.79,0.15,No
O025871,2025-07-23,C04890,P0154,2,4838.15,0.25,Yes
O025872,2025-12-09,C04940,P0447,4,10287.3,0.25,No
O025873,2025-01-04,C02934,P0252,2,9761.35,0.05,No
O025874,2025-03-10,C02834,P0268,1,2966.79,0.15,No
O025875,2025-01-12,C06542,P0009,3,8063.78,0.05,No
O025876,2025-01-27,C00318,P0146,1,2161.81,0.05,No
O025877,2025-12-09,C09624,P0381,1,10429.72,0.25,No
O025878,2025-03-10,C04545,P0115,1,9179.53,0.1,No
O025879,2025-07-12,C09149,P0259,1,16552.2,0.05,No
O025880,2025-09-10,C05509,P0032,2,2633.5,0.05,No
O025881,2025-05-07,C06733,P0226,1,9984.99,0.05,Yes
O025882,2025-12-12,C08636,P0467,1,17009.55,0.25,No
O025883,2025-01-25,C03373,P0330,2,5761.4,0.15,Yes
O025884,2025-09-09,C05106,P0079,3,17626.25,0.1,No
O025885,2025-04-25,C00052,P0471,3,5308.44,0.1,No
O025886,2025-11-06,C05935,P0023,2,8438.67,0.2,No
O025887,2025-02-04,C07587,P0183,1,18718.54,0.0,Yes
O025888,2025-04-11,C00624,P0118,3,15382.84,0.05,No
O025889,2025-08-24,C01927,P0410,3,2644.84,0.1,Yes
O025890,2025-06-28,C03771,P0275,1,17991.44,0.05,No
O025891,2025-03-19,C06539,P0300,2,12746.24,0.25,Yes
O025892,2025-07-27,C02629,P0002,2,5371.84,0.25,No
O025893,2025-05-23,C01084,P0331,1,9749.7,0.0,No
O025894,2025-04-12,C07755,P0461,5,14739.31,0.15,No
O025895,2025-03-14,C01224,P0024,1,17483.52,0.15,No
O025896,2025-11-25,C09667,P0004,2,15784.44,0.0,No
O025897,2025-07-01,C08096,P0231,2,16923.56,0.2,No
O025898,2025-04-03,C09551,P0101,1,13922.97,0.2,Yes
O025899,2025-03-19,C01373,P0065,1,16123.27,0.0,No
O025900,2025-03-14,C06070,P0153,1,6665.42,0.25,No
O025901,2025-11-16,C07048,P0395,4,9824.25,0.0,No
O025902,2025-02-25,C04224,P0081,2,13623.7,0.0,No
O025903,2025-09-24,C09883,P0428,3,7553.15,0.05,No
O025904,2025-03-30,C00269,P0019,1,9482.8,0.0,No
O025905,2025-12-20,C03896,P0349,1,11687.99,0.25,No
O025906,2025-02-05,C01252,P0070,1,13390.68,0.1,No
O025907,2025-10-02,C07803,P0493,4,7635.46,0.05,No
O025908,2025-11-26,C00168,P0095,1,12728.52,0.05,No
O025909,2025-04-21,C09483,P0342,2,1495.62,0.2,No
O025910,2025-02-21,C01334,P0012,1,9462.34,0.2,No
O025911,2025-02-09,C04655,P0270,1,7308.9,0.1,No
O025912,2025-04-02,C07411,P0234,3,1156.88,0.0,No
O025913,2025-11-07,C02586,P0138,1,10746.39,0.2,No
O025914,2025-09-25,C01286,P0209,2,10967.3,0.25,Yes
O025915,2025-03-17,C01598,P0243,3,18295.52,0.05,No
O025916,2025-01-28,C01928,P0198,3,2093.89,0.2,No
O025917,2025-08-07,C09921,P0057,2,9286.16,0.15,No
O025918,2025-04-27,C07610,P0151,2,18487.92,0.2,No
O025919,2025-06-12,C06113,P0395,1,9824.25,0.15,No
O025920,2025-01-11,C09176,P0225,4,3198.82,0.2,No
O025921,2025-04-21,C06433,P0382,1,8006.4,0.2,No
O025922,2025-01-17,C03905,P0465,1,11969.59,0.2,No
O025923,2025-08-30,C00433,P0428,2,7553.15,0.25,No
O025924,2025-04-16,C05507,P0242,1,8897.58,0.05,No
O025925,2025-12-08,C04513,P0138,1,10746.39,0.2,No
O025926,2025-03-31,C06097,P0036,4,323.29,0.1,No
O025927,2025-09-22,C09929,P0481,1,8029.95,0.0,No
O025928,2025-09-09,C04170,P0104,1,18242.76,0.05,No
O025929,2025-03-27,C05680,P0470,1,2731.47,0.15,No
O025930,2025-11-23,C06737,P0267,2,462.73,0.0,No
O025931,2025-01-04,C09212,P0286,1,4709.15,0.15,No
O025932,2025-08-31,C01980,P0294,1,10261.46,0.1,No
O025933,2025-10-30,C05692,P0463,1,12336.06,0.15,No
O025934,2025-01-24,C00155,P0455,1,14048.14,0.1,No
O025935,2025-01-08,C03871,P0288,2,3473.28,0.2,No
O025936,2025-11-06,C02126,P0316,4,2730.51,0.25,No
O025937,2025-04-18,C09903,P0183,5,18718.54,0.1,No
O025938,2025-10-09,C07682,P0411,1,15202.78,0.0,No
O025939,2025-05-26,C06014,P0455,1,14048.14,0.0,No
O025940,2025-08-19,C04878,P0483,2,6653.56,0.15,No
O025941,2025-10-31,C07378,P0422,2,18145.59,0.1,No
O025942,2025-03-13,C06346,P0201,1,1270.47,0.0,No
O025943,2025-11-18,C02736,P0322,2,18890.7,0.25,No
O025944,2025-09-26,C03120,P0450,1,3768.61,0.05,Yes
O025945,2025-11-08,C06047,P0388,1,19649.44,0.15,No
O025946,2025-02-19,C08642,P0217,1,9086.62,0.0,No
O025947,2025-11-13,C03972,P0481,1,8029.95,0.05,No
O025948,2025-01-22,C09199,P0211,3,14052.38,0.0,No
O025949,2025-05-28,C01922,P0028,2,3385.6,0.2,No
O025950,2025-02-13,C00225,P0280,1,9386.61,0.1,No
O025951,2025-10-08,C08943,P0225,1,3198.82,0.0,No
O025952,2025-04-20,C05107,P0042,1,7539.1,0.15,No
O025953,2025-01-31,C09495,P0304,1,15970.93,0.05,No
O025954,2025-09-28,C06337,P0421,2,13100.37,0.0,No
O025955,2025-08-05,C07681,P0431,1,15299.02,0.0,No
O025956,2025-07-01,C02822,P0117,4,2920.82,0.1,No
O025957,2025-05-01,C02261,P0377,1,376.75,0.0,Yes
O025958,2025-08-23,C09929,P0193,1,3787.37,0.25,No
O025959,2025-02-15,C09947,P0332,1,13518.82,0.1,No
O025960,2025-05-10,C05022,P0166,2,19944.11,0.2,No
O025961,2025-08-01,C03458,P0003,1,10585.98,0.0,No
O025962,2025-12-21,C04351,P0424,1,6838.02,0.0,No
O025963,2025-06-22,C00075,P0217,1,9086.62,0.25,No
O025964,2025-02-17,C05167,P0204,3,8826.34,0.25,No
O025965,2025-12-28,C03642,P0279,2,11875.27,0.25,No
O025966,2025-10-15,C02001,P0065,4,16123.27,0.0,No
O025967,2025-10-25,C07540,P0177,1,5512.59,0.2,No
O025968,2025-11-17,C02211,P0005,1,13624.55,0.15,No
O025969,2025-08-09,C06986,P0046,3,17708.28,0.0,No
O025970,2025-05-25,C06760,P0286,3,4709.15,0.05,No
O025971,2025-08-22,C02100,P0418,1,16498.59,0.05,No
O025972,2025-04-23,C00809,P0388,1,19649.44,0.25,No
O025973,2025-02-06,C04583,P0066,3,1662.76,0.05,Yes
O025974,2025-10-24,C03863,P0409,1,15684.48,0.2,No
O025975,2025-03-24,C01562,P0479,1,418.72,0.15,No
O025976,2025-05-08,C01590,P0125,2,11687.32,0.25,Yes
O025977,2025-05-28,C01453,P0271,1,14213.96,0.2,No
O025978,2025-10-13,C08575,P0228,2,3753.44,0.0,No
O025979,2025-07-30,C05803,P0226,2,9984.99,0.05,No
O025980,2025-05-26,C06053,P0136,1,19292.56,0.25,No
O025981,2025-04-30,C06279,P0344,1,16759.06,0.25,No
O025982,2025-09-07,C00728,P0121,2,12127.77,0.25,No
O025983,2025-11-30,C05409,P0341,4,4133.83,0.1,No
O025984,2025-02-20,C04781,P0188,1,14941.63,0.05,No
O025985,2025-07-27,C00891,P0285,3,11223.2,0.05,No
O025986,2025-06-28,C02429,P0447,2,10287.3,0.25,No
O025987,2025-07-10,C03957,P0285,4,11223.2,0.2,No
O025988,2025-01-06,C02733,P0032,1,2633.5,0.15,Yes
O025989,2025-03-15,C02433,P0500,1,10345.0,0.05,No
O025990,2025-09-09,C09668,P0468,5,16392.19,0.2,No
O025991,2025-08-13,C06784,P0096,2,745.75,0.25,No
O025992,2025-04-29,C04183,P0118,4,15382.84,0.15,No
O025993,2025-09-24,C01673,P0127,1,17886.19,0.0,No
O025994,2025-12-09,C05655,P0412,1,16820.18,0.05,No
O025995,2025-07-09,C05135,P0187,1,9100.08,0.05,No
O025996,2025-03-18,C09936,P0385,1,6379.95,0.1,No
O025997,2025-01-06,C02057,P0028,1,3385.6,0.2,No
O025998,2025-09-17,C02567,P0280,1,9386.61,0.0,No
O025999,2025-03-15,C05191,P0490,1,3065.18,0.25,Yes
O026000,2025-06-08,C04388,P0360,3,17684.13,0.15,No
O026001,2025-05-12,C01049,P0057,1,9286.16,0.25,No
O026002,2025-03-16,C09659,P0144,1,11573.74,0.1,No
O026003,2025-12-18,C09719,P0158,1,20555.02,0.25,No
O026004,2025-06-07,C03348,P0427,1,7577.62,0.15,No
O026005,2025-08-05,C04430,P0365,1,15975.82,0.0,No
O026006,2025-06-09,C01919,P0249,4,19785.71,0.1,No
O026007,2025-10-06,C00469,P0157,1,11681.05,0.05,No
O026008,2025-07-22,C09972,P0134,5,3674.71,0.1,No
O026009,2025-01-17,C00049,P0185,2,7098.71,0.15,No
O026010,2025-03-14,C06749,P0137,3,16054.87,0.1,No
O026011,2025-09-09,C01620,P0051,1,17680.6,0.05,No
O026012,2025-06-12,C05864,P0178,1,3978.52,0.25,No
O026013,2025-02-12,C03984,P0372,1,15319.49,0.0,No
O026014,2025-11-19,C04095,P0031,2,7777.47,0.1,No
O026015,2025-06-28,C01643,P0258,1,15355.66,0.2,No
O026016,2025-09-24,C08852,P0424,4,6838.02,0.0,Yes
O026017,2025-06-23,C07500,P0227,1,12236.48,0.2,No
O026018,2025-02-03,C00152,P0018,2,14465.72,0.0,No
O026019,2025-07-24,C06075,P0078,1,1175.42,0.2,No
O026020,2025-08-03,C02038,P0220,1,2643.84,0.0,No
O026021,2025-02-11,C05551,P0201,1,1270.47,0.25,No
O026022,2025-09-12,C04337,P0176,1,17886.76,0.1,No
O026023,2025-09-06,C07709,P0048,1,19441.71,0.15,No
O026024,2025-09-14,C03390,P0138,3,10746.39,0.15,No
O026025,2025-02-08,C04136,P0218,1,14742.31,0.2,No
O026026,2025-05-25,C06719,P0356,5,21481.5,0.05,No
O026027,2025-04-14,C07779,P0061,3,9787.76,0.0,No
O026028,2025-04-15,C07657,P0089,1,4607.66,0.25,No
O026029,2025-04-04,C09719,P0441,1,17258.72,0.25,No
O026030,2025-12-12,C10000,P0359,1,17541.46,0.25,No
O026031,2025-12-26,C08095,P0075,1,7909.38,0.15,No
O026032,2025-12-12,C07659,P0199,3,16253.01,0.15,No
O026033,2025-07-27,C07661,P0202,2,18292.21,0.1,No
O026034,2025-10-05,C00865,P0258,1,15355.66,0.05,No
O026035,2025-02-23,C03767,P0196,1,4743.76,0.25,No
O026036,2025-06-10,C04551,P0492,2,3271.17,0.0,No
O026037,2025-03-29,C09887,P0423,3,14525.2,0.15,No
O026038,2025-07-06,C00484,P0344,5,16759.06,0.15,No
O026039,2025-10-26,C02532,P0042,2,7539.1,0.05,No
O026040,2025-12-10,C04522,P0144,2,11573.74,0.0,No
O026041,2025-02-10,C05302,P0144,3,11573.74,0.0,No
O026042,2025-03-23,C00668,P0456,3,9459.84,0.15,No
O026043,2025-07-17,C05440,P0500,3,10345.0,0.15,No
O026044,2025-07-10,C00131,P0232,1,12424.02,0.1,No
O026045,2025-01-22,C00208,P0421,1,13100.37,0.0,No
O026046,2025-10-14,C02087,P0205,2,11143.54,0.25,No
O026047,2025-11-17,C09967,P0035,2,1631.97,0.0,No
O026048,2025-04-05,C01610,P0033,1,13043.99,0.25,No
O026049,2025-03-07,C09085,P0036,1,323.29,0.1,No
O026050,2025-06-22,C04815,P0287,4,8476.7,0.0,No
O026051,2025-07-12,C01128,P0103,3,4834.76,0.0,No
O026052,2025-09-24,C08706,P0218,1,14742.31,0.05,No
O026053,2025-02-07,C02787,P0432,1,12911.73,0.15,No
O026054,2025-06-13,C03238,P0295,1,11181.05,0.2,No
O026055,2025-02-21,C02460,P0128,1,9382.14,0.2,No
O026056,2025-06-15,C05454,P0480,5,8939.5,0.15,No
O026057,2025-05-01,C05790,P0402,1,17500.88,0.0,No
O026058,2025-03-13,C01324,P0225,1,3198.82,0.05,No
O026059,2025-05-21,C07096,P0143,5,23632.34,0.05,No
O026060,2025-04-22,C09552,P0254,2,11799.84,0.25,No
O026061,2025-07-05,C01756,P0415,1,6493.51,0.0,No
O026062,2025-06-25,C09709,P0121,1,12127.77,0.2,No
O026063,2025-09-09,C02774,P0180,4,525.95,0.1,No
O026064,2025-02-27,C03286,P0484,1,2479.8,0.25,No
O026065,2025-01-24,C04042,P0393,2,14985.7,0.05,No
O026066,2025-06-21,C03757,P0127,3,17886.19,0.2,No
O026067,2025-07-22,C06969,P0316,4,2730.51,0.1,No
O026068,2025-05-23,C08248,P0058,3,13301.55,0.15,No
O026069,2025-02-25,C03881,P0066,4,1662.76,0.0,No
O026070,2025-12-18,C01307,P0304,1,15970.93,0.2,No
O026071,2025-10-04,C06087,P0026,3,3099.81,0.1,No
O026072,2025-09-13,C04013,P0468,1,16392.19,0.15,No
O026073,2025-01-25,C01999,P0338,1,2284.03,0.0,No
O026074,2025-11-30,C03922,P0320,1,5620.69,0.1,No
O026075,2025-11-23,C01795,P0336,1,8477.27,0.25,No
O026076,2025-04-30,C09769,P0465,2,11969.59,0.25,No
O026077,2025-08-24,C01841,P0271,1,14213.96,0.0,No
O026078,2025-07-29,C00638,P0384,1,20408.24,0.05,No
O026079,2025-05-05,C06834,P0159,3,15278.06,0.2,No
O026080,2025-05-01,C03285,P0221,4,15636.53,0.05,No
O026081,2025-07-03,C04537,P0191,1,626.87,0.2,No
O026082,2025-10-05,C03590,P0492,3,3271.17,0.2,No
O026083,2025-11-16,C04261,P0368,1,16815.32,0.25,No
O026084,2025-06-30,C02818,P0274,1,7675.3,0.0,No
O026085,2025-07-25,C06423,P0260,3,5180.16,0.0,No
O026086,2025-07-19,C08208,P0357,1,8239.11,0.1,No
O026087,2025-06-25,C09018,P0289,2,9994.13,0.25,No
O026088,2025-05-19,C02622,P0391,1,11535.68,0.05,No
O026089,2025-12-29,C01412,P0354,3,18988.97,0.2,No
O026090,2025-03-25,C09999,P0391,3,11535.68,0.25,No
O026091,2025-12-29,C01890,P0315,1,5399.23,0.25,No
O026092,2025-04-15,C06156,P0488,1,15652.73,0.15,No
O026093,2025-11-26,C07906,P0497,2,10560.36,0.15,No
O026094,2025-08-23,C01147,P0258,1,15355.66,0.25,No
O026095,2025-02-10,C02698,P0184,1,9430.85,0.2,No
O026096,2025-07-17,C01546,P0229,1,18884.6,0.0,No
O026097,2025-06-06,C08704,P0141,5,2035.24,0.0,No
O026098,2025-08-05,C04354,P0161,1,8780.65,0.15,No
O026099,2025-12-17,C00419,P0176,2,17886.76,0.2,No
O026100,2025-09-04,C05095,P0075,3,7909.38,0.1,No
O026101,2025-03-19,C02519,P0243,1,18295.52,0.1,No
O026102,2025-08-19,C04469,P0106,1,10459.23,0.2,No
O026103,2025-08-16,C00864,P0099,1,22631.19,0.1,No
O026104,2025-08-18,C08128,P0320,4,5620.69,0.1,No
O026105,2025-12-24,C09631,P0474,1,13843.88,0.15,No
O026106,2025-06-01,C06856,P0248,1,5212.87,0.2,No
O026107,2025-06-01,C06671,P0244,1,16004.3,0.15,No
O026108,2025-03-18,C02198,P0276,3,5013.14,0.2,No
O026109,2025-10-15,C08622,P0297,2,10275.22,0.05,No
O026110,2025-05-10,C01222,P0004,1,15784.44,0.15,No
O026111,2025-11-16,C05911,P0338,1,2284.03,0.25,No
O026112,2025-09-25,C03244,P0403,2,1635.22,0.2,No
O026113,2025-04-03,C02880,P0138,4,10746.39,0.2,No
O026114,2025-12-28,C03269,P0423,1,14525.2,0.1,No
O026115,2025-03-25,C06464,P0112,2,15916.71,0.05,No
O026116,2025-04-18,C00219,P0365,1,15975.82,0.0,Yes
O026117,2025-05-31,C03547,P0086,1,11196.96,0.0,No
O026118,2025-02-25,C09615,P0496,2,10063.45,0.1,No
O026119,2025-05-21,C08081,P0070,1,13390.68,0.2,No
O026120,2025-09-05,C04406,P0207,2,5174.01,0.1,No
O026121,2025-10-31,C05066,P0021,2,4977.26,0.15,No
O026122,2025-06-12,C09453,P0134,1,3674.71,0.2,No
O026123,2025-12-27,C03824,P0067,1,10376.04,0.1,No
O026124,2025-03-06,C03832,P0300,2,12746.24,0.0,No
O026125,2025-11-04,C04313,P0096,2,745.75,0.0,No
O026126,2025-05-22,C07965,P0477,1,3109.27,0.15,No
O026127,2025-11-14,C02843,P0184,1,9430.85,0.25,No
O026128,2025-11-04,C09913,P0128,2,9382.14,0.0,No
O026129,2025-03-26,C05993,P0384,1,20408.24,0.25,No
O026130,2025-04-20,C00620,P0470,1,2731.47,0.1,No
O026131,2025-08-22,C01316,P0288,1,3473.28,0.1,No
O026132,2025-07-29,C00681,P0235,2,7444.12,0.2,Yes
O026133,2025-07-30,C09766,P0036,4,323.29,0.2,No
O026134,2025-10-17,C04367,P0224,1,7866.55,0.25,No
O026135,2025-03-27,C06063,P0301,2,15548.74,0.15,Yes
O026136,2025-02-14,C02730,P0268,4,2966.79,0.25,Yes
O026137,2025-09-24,C01206,P0217,1,9086.62,0.1,No
O026138,2025-12-21,C06676,P0104,3,18242.76,0.0,No
O026139,2025-12-29,C01034,P0484,5,2479.8,0.2,No
O026140,2025-06-23,C06859,P0329,1,753.43,0.0,No
O026141,2025-04-18,C04476,P0286,1,4709.15,0.0,No
O026142,2025-12-06,C04586,P0479,1,418.72,0.25,Yes
O026143,2025-04-25,C06820,P0352,2,9612.15,0.25,No
O026144,2025-05-24,C06785,P0396,2,21587.05,0.05,No
O026145,2025-07-14,C04859,P0395,2,9824.25,0.05,No
O026146,2025-10-07,C00049,P0374,1,23513.09,0.0,No
O026147,2025-04-10,C09736,P0307,1,13485.03,0.1,No
O026148,2025-12-21,C06907,P0382,2,8006.4,0.2,No
O026149,2025-12-31,C03750,P0206,2,18224.08,0.25,No
O026150,2025-11-22,C09586,P0271,3,14213.96,0.25,No
O026151,2025-05-27,C09980,P0491,4,8364.26,0.2,No
O026152,2025-09-24,C06236,P0342,2,1495.62,0.15,Yes
O026153,2025-04-15,C04524,P0408,1,2687.66,0.15,No
O026154,2025-06-13,C07365,P0462,1,10912.33,0.1,No
O026155,2025-10-13,C01837,P0301,1,15548.74,0.05,No
O026156,2025-09-13,C03050,P0249,1,19785.71,0.25,Yes
O026157,2025-03-20,C02523,P0174,2,10290.08,0.0,No
O026158,2025-11-08,C01237,P0281,2,6168.15,0.25,No
O026159,2025-04-03,C05662,P0304,3,15970.93,0.15,No
O026160,2025-11-04,C01037,P0032,1,2633.5,0.1,Yes
O026161,2025-03-02,C00299,P0407,3,22191.87,0.25,No
O026162,2025-09-27,C03802,P0163,2,2615.63,0.2,No
O026163,2025-12-24,C02389,P0459,1,2568.98,0.0,No
O026164,2025-12-24,C04228,P0099,1,22631.19,0.05,No
O026165,2025-04-26,C02952,P0063,2,5856.48,0.05,No
O026166,2025-05-28,C01897,P0283,1,7639.54,0.0,No
O026167,2025-09-29,C08839,P0007,1,12217.49,0.25,No
O026168,2025-07-28,C06671,P0248,3,5212.87,0.15,No
O026169,2025-09-28,C04614,P0358,2,13905.47,0.25,No
O026170,2025-03-21,C09988,P0043,1,16292.15,0.05,No
O026171,2025-06-17,C01036,P0160,2,1719.49,0.25,No
O026172,2025-04-05,C05486,P0101,1,13922.97,0.2,No
O026173,2025-10-12,C03953,P0115,2,9179.53,0.2,No
O026174,2025-03-03,C01630,P0272,4,11818.79,0.1,No
O026175,2025-03-11,C06941,P0027,2,7328.74,0.0,No
O026176,2025-05-15,C02700,P0386,2,11398.74,0.1,No
O026177,2025-06-15,C04203,P0029,2,11386.55,0.1,No
O026178,2025-07-05,C00070,P0108,1,15961.85,0.1,Yes
O026179,2025-12-07,C02583,P0446,1,19589.73,0.25,No
O026180,2025-05-03,C04067,P0264,1,12209.88,0.0,No
O026181,2025-11-18,C00905,P0012,3,9462.34,0.25,No
O026182,2025-04-23,C03552,P0081,3,13623.7,0.2,No
O026183,2025-03-25,C02162,P0201,2,1270.47,0.2,No
O026184,2025-05-04,C00563,P0243,1,18295.52,0.25,No
O026185,2025-07-31,C04573,P0335,1,552.02,0.1,Yes
O026186,2025-06-25,C06350,P0357,1,8239.11,0.1,Yes
O026187,2025-10-23,C02823,P0125,2,11687.32,0.2,No
O026188,2025-04-11,C01003,P0475,1,3627.09,0.25,No
O026189,2025-10-30,C07794,P0140,3,19137.92,0.2,No
O026190,2025-12-18,C04137,P0188,3,14941.63,0.05,No
O026191,2025-11-09,C06012,P0400,1,13264.71,0.05,No
O026192,2025-08-10,C09618,P0476,4,2480.78,0.0,No
O026193,2025-06-21,C03568,P0226,1,9984.99,0.05,No
O026194,2025-12-29,C06537,P0097,2,17499.42,0.2,No
O026195,2025-08-04,C09057,P0418,5,16498.59,0.0,Yes
O026196,2025-03-06,C09598,P0367,3,18608.6,0.25,No
O026197,2025-08-03,C05458,P0161,3,8780.65,0.15,No
O026198,2025-08-07,C02908,P0156,5,14385.21,0.15,No
O026199,2025-11-01,C06069,P0486,1,11074.34,0.2,No
O026200,2025-07-01,C06336,P0181,2,12013.83,0.25,No
O026201,2025-02-12,C03415,P0110,4,3897.73,0.0,No
O026202,2025-12-28,C08508,P0339,3,21242.63,0.2,No
O026203,2025-12-11,C03742,P0430,1,16347.68,0.15,No
O026204,2025-01-27,C03606,P0160,2,1719.49,0.25,No
O026205,2025-02-01,C04768,P0351,1,3871.11,0.15,No
O026206,2025-08-19,C09368,P0147,1,4088.72,0.2,No
O026207,2025-10-11,C03527,P0391,2,11535.68,0.1,No
O026208,2025-05-31,C03546,P0280,1,9386.61,0.2,Yes
O026209,2025-06-21,C00150,P0439,1,3613.6,0.1,No
O026210,2025-11-30,C09327,P0213,1,17739.26,0.05,No
O026211,2025-11-11,C03489,P0026,2,3099.81,0.0,No
O026212,2025-03-12,C00420,P0458,1,10057.25,0.25,No
O026213,2025-07-03,C07071,P0326,1,5859.79,0.2,No
O026214,2025-04-28,C08692,P0256,5,15939.8,0.0,No
O026215,2025-11-25,C06925,P0016,2,14533.96,0.25,No
O026216,2025-07-29,C05351,P0463,1,12336.06,0.1,No
O026217,2025-07-14,C07259,P0481,1,8029.95,0.15,No
O026218,2025-08-17,C06593,P0428,1,7553.15,0.2,No
O026219,2025-03-01,C01989,P0234,5,1156.88,0.0,No
O026220,2025-06-05,C04178,P0013,1,4418.24,0.05,No
O026221,2025-08-11,C09964,P0225,4,3198.82,0.05,No
O026222,2025-04-13,C03592,P0226,1,9984.99,0.15,Yes
O026223,2025-09-12,C00824,P0265,3,10366.68,0.05,No
O026224,2025-05-12,C04785,P0407,1,22191.87,0.05,No
O026225,2025-09-15,C04222,P0474,1,13843.88,0.1,No
O026226,2025-07-19,C09856,P0360,1,17684.13,0.25,No
O026227,2025-04-14,C00834,P0405,1,12684.34,0.15,No
O026228,2025-01-03,C05499,P0228,4,3753.44,0.0,No
O026229,2025-07-31,C08825,P0421,1,13100.37,0.1,No
O026230,2025-07-28,C03484,P0320,1,5620.69,0.0,No
O026231,2025-06-25,C00007,P0260,1,5180.16,0.15,No
O026232,2025-07-28,C08529,P0026,1,3099.81,0.0,No
O026233,2025-07-07,C07802,P0227,1,12236.48,0.0,No
O026234,2025-09-30,C06442,P0453,2,20727.68,0.15,No
O026235,2025-08-10,C08529,P0248,1,5212.87,0.05,Yes
O026236,2025-10-07,C06106,P0441,2,17258.72,0.05,No
O026237,2025-07-24,C08906,P0234,2,1156.88,0.1,No
O026238,2025-01-15,C01990,P0009,2,8063.78,0.0,Yes
O026239,2025-07-16,C03767,P0182,2,10089.55,0.0,No
O026240,2025-04-11,C07532,P0105,2,14736.17,0.05,No
O026241,2025-06-08,C02428,P0028,1,3385.6,0.05,No
O026242,2025-06-04,C03371,P0255,1,1699.87,0.05,No
O026243,2025-05-05,C08351,P0470,1,2731.47,0.2,No
O026244,2025-05-18,C00334,P0338,1,2284.03,0.05,No
O026245,2025-08-30,C06853,P0272,1,11818.79,0.1,No
O026246,2025-06-10,C09227,P0465,2,11969.59,0.2,No
O026247,2025-12-14,C07153,P0058,1,13301.55,0.2,No
O026248,2025-04-14,C03683,P0489,1,12739.8,0.15,No
O026249,2025-01-03,C09312,P0471,4,5308.44,0.15,Yes
O026250,2025-06-11,C07345,P0455,1,14048.14,0.0,No
O026251,2025-04-10,C08977,P0278,1,13287.97,0.1,No
O026252,2025-03-12,C03288,P0065,1,16123.27,0.0,No
O026253,2025-10-23,C07403,P0245,1,3072.76,0.15,No
O026254,2025-12-27,C07071,P0430,1,16347.68,0.2,No
O026255,2025-06-15,C09889,P0241,4,7162.63,0.25,No
O026256,2025-11-15,C05535,P0130,1,398.37,0.15,No
O026257,2025-01-01,C03545,P0200,2,8446.41,0.1,No
O026258,2025-12-02,C03027,P0350,1,12750.43,0.0,No
O026259,2025-02-15,C03462,P0152,2,10707.69,0.0,No
O026260,2025-04-29,C02784,P0205,1,11143.54,0.05,No
O026261,2025-04-10,C02651,P0329,1,753.43,0.05,No
O026262,2025-05-28,C05045,P0077,1,5450.5,0.25,No
O026263,2025-08-07,C08107,P0212,2,1566.7,0.1,No
O026264,2025-04-21,C09441,P0178,5,3978.52,0.1,No
O026265,2025-12-18,C04901,P0165,1,10707.08,0.0,No
O026266,2025-11-30,C09085,P0103,3,4834.76,0.05,No
